CASENUM,VEH_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,PSUSTRAT,WEIGHT
201801180710,2,2,67,1919,67,1,10,1,0,12,23,30,14,0,2,0,49,40,49040,4,2011,4T4BF3EK2BR1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721032
201801180734,2,3,65,2855,65,1,10,1,0,12,7,30,14,0,2,0,20,2,20002,4,2013,2G1WC5E35D12,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134035
201801182951,2,3,32,2763,32,2,10,1,1,12,11,45,14,0,2,0,37,441,37441,20,2011,5FNRL5H68BB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,6,4,8,12,0,0,0,777777777777,777777777777,777777777777,17,232.71733363
201801183067,2,3,32,2802,32,2,9,1,0,12,21,17,14,0,2,0,2,406,2406,14,2006,1J8HG48KX6C2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,8,4,8,12,0,0,0,777777777777,777777777777,777777777777,17,168.30673437
201801183833,1,3,59,505,59,1,9,1,1,12,20,7,14,0,2,0,42,403,42403,14,2014,WDCGG5HB1EG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,171.74742403
201801184053,2,3,82,2152,82,2,2,1,0,12,23,8,8,0,2,0,49,442,49442,20,2004,5TDZA22C34S1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,9,12,0,0,0,777777777777,777777777777,777777777777,19,27.968941776
201801185952,3,3,33,1484,33,1,10,2,0,12,1,11,42,0,2,0,41,56,41056,5,2019,JM1DKDD79K14,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,239.51086568
201801186082,3,1,72,1741,72,1,5,2,0,9,17,2,12,6,2,0,54,399,54399,4,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,29.146866375
201801186087,2,2,67,1919,67,1,4,1,0,12,23,13,14,0,2,0,20,403,20403,14,2004,1GNDT13S2423,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,13.433016082
201801186439,2,3,38,573,38,1,10,1,0,11,99,99,14,0,2,0,35,421,35421,15,2018,JN8AY2ND6J9*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,239.71349846
201801186465,2,4,44,382,44,2,9,1,0,7,14,24,14,0,2,0,20,481,20481,34,2011,1GCTCPF91B81,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,47zFB12167Z0,777777777777,777777777777,25,168.00765277
201801186489,2,3,33,1482,33,1,9,1,3,12,15,50,14,0,2,0,2,404,2404,14,2011,1J4RR5GG1BC7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,11,170.35107956
201801186544,2,4,46,336,46,1,7,1,0,12,12,26,14,0,2,0,20,481,20481,34,1998,1GCEK19M7WE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,0,5,12,0,0,0,777777777777,777777777777,777777777777,22,143.98823548
201801186994,2,1,81,3124,81,2,8,1,0,8,19,30,42,0,3,0,37,32,37032,4,2005,1HGCM56435A1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,8,12,0,0,0,777777777777,777777777777,777777777777,4,176.94078556
201801186994,3,1,81,3124,81,2,8,1,0,8,19,30,42,0,3,0,37,31,37031,2,2007,2HGFG11837H5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,8,19,0,0,0,777777777777,777777777777,777777777777,4,176.94078556
201801186994,4,1,81,3124,81,2,8,1,0,8,19,30,42,0,3,0,20,2,20002,4,2005,2G1WF52E8593,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,4,176.94078556
201801187006,4,4,56,206,206,1,5,3,0,10,17,30,12,6,2,0,20,25,20025,9,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,20,30.490190366
201801187947,2,3,83,2810,83,1,5,1,0,12,2,6,14,0,2,0,20,403,20403,14,2004,1GNES16S5461,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,13,27.571086465
201801188532,2,3,65,2851,65,1,10,1,0,12,1,20,14,0,2,0,55,41,55041,4,2009,KMHGC46F29U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134034
201801188861,2,1,76,2286,76,1,5,1,0,10,2,0,14,0,2,0,20,24,20024,6,2012,1GNKVGED7CJ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,29.267514426
201801188861,3,1,76,2286,76,1,5,1,0,10,2,0,14,0,2,0,20,37,20037,4,2015,1G11B5SL5FF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,29.267514426
201801189189,2,3,33,1484,33,1,10,1,0,12,17,16,14,0,3,0,48,34,48034,4,2018,4S3BNAF63J30,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,239.51086568
201801189508,2,1,61,1577,61,1,9,1,0,10,15,57,14,0,2,0,20,29,20029,5,2014,KL8CB6S99EC4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,177.36369841
201801189768,2,3,83,2810,83,1,10,1,0,12,99,99,14,0,2,0,59,34,59034,4,2002,JT8BD69S2201,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,13,239.78068422
201801189803,2,1,80,1800,80,1,2,1,0,10,18,52,8,0,2,0,20,399,20399,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,31.688442341
201801190233,2,4,56,205,205,1,6,1,0,11,23,5,14,0,2,0,49,51,49051,4,2007,JTDBT9237740,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,3,12,0,0,0,777777777777,777777777777,777777777777,20,76.421257831
201801190233,3,4,56,205,205,1,6,1,0,11,23,5,14,0,2,0,41,441,41441,20,2003,JM3LW28A7303,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,4,3,12,0,0,0,777777777777,777777777777,777777777777,20,76.421257831
201801190474,2,3,17,1053,17,1,10,1,0,12,21,3,42,0,3,0,7,21,7021,6,2006,2D4FV47T96H4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,238.54654396
201801191920,2,2,47,2035,47,2,9,1,0,11,23,53,18,0,3,0,20,16,20016,2,1999,3G1JC1241XS8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,8,12,0,0,0,777777777777,777777777777,777777777777,9,168.77965363
201801192410,2,1,22,1255,22,2,10,1,0,12,20,10,14,0,3,0,20,481,20481,34,2016,3GCUKREC4GG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,2,5,12,0,0,0,777777777777,777777777777,777777777777,5,246.46117132
201801192950,4,3,32,2800,32,2,5,3,0,12,14,7,12,6,2,0,35,402,35402,14,2003,5N1ED28Y63C7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,8,12,0,0,0,777777777777,777777777777,777777777777,17,49.431762927
201801192950,5,3,32,2800,32,2,5,3,0,12,14,7,12,6,2,0,12,23,12023,4,2006,3FAFP07136R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,14,0,0,0,777777777777,777777777777,777777777777,17,49.431762927
201801192950,6,3,32,2800,32,2,5,3,0,12,14,7,12,6,2,0,12,402,12402,14,2012,1FMCU0DG8CKA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,8,14,0,0,0,777777777777,777777777777,777777777777,17,49.431762927
201801192950,7,3,32,2800,32,2,5,3,0,12,14,7,12,6,2,0,12,481,12481,34,1983,2FTEF14F1DCA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,8,14,0,0,0,777777777777,777777777777,777777777777,17,49.431762927
201801193703,2,4,60,256,60,1,10,1,0,9,19,22,14,0,2,0,49,32,49032,4,2007,1NXBR32E37Z8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,284.49978685
201801193776,2,4,60,250,60,1,9,1,0,10,7,35,18,0,2,0,37,31,37031,4,2013,19XFB2F89DE2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,204.58079809
201801195298,2,1,76,2286,76,1,7,1,2,10,13,2,14,0,2,0,12,32,12032,4,2013,3FADP4BJ1DM2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,137.6693695
201801196105,2,3,52,610,52,2,5,1,1,12,19,11,14,0,2,0,12,37,12037,4,2003,1FAFP33P13W*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,18,29.712082865
201801196105,3,3,52,610,52,2,5,1,1,12,19,11,14,0,2,0,7,422,7422,15,2005,1D4HD38N15F*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,18,29.712082865
201801196211,2,2,29,967,29,1,9,1,0,10,16,10,14,0,2,0,23,8,23008,6,2007,1GKEV23767J1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,7,164.65448211
201801198198,2,2,25,2091,25,1,7,1,0,11,9,0,14,0,3,0,37,31,37031,2,2017,2HGFC4B06HH3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,132.19368603
201801198749,2,2,47,2034,47,2,10,1,0,11,20,53,14,0,2,0,35,49,35049,6,2006,JN8AZ08W46W5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,8,12,0,0,0,777777777777,777777777777,777777777777,9,235.03138292
201801198781,2,2,47,2034,47,2,10,1,0,11,14,54,14,0,2,0,49,32,49032,4,2014,2T1BURHE4EC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,8,12,0,0,0,777777777777,777777777777,777777777777,9,235.03138292
201801199407,2,2,45,1319,45,2,10,1,0,5,12,20,14,0,2,0,20,2,20002,4,2008,2G1WB58K1891,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,235.67201857
201801199636,3,3,82,2152,82,2,8,2,0,12,17,6,12,1,2,0,12,17,12017,4,2000,1FAFP5324YG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,3,12,0,0,0,777777777777,777777777777,777777777777,19,154.3885586
201801199639,2,3,82,2152,82,2,10,1,0,12,22,30,14,0,2,0,7,422,7422,15,2014,1C4RDHDG3EC3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,19,228.30897338
201801201065,2,4,24,170,24,2,8,1,0,11,18,14,14,0,2,0,23,481,23481,34,2000,2GTEC19T2Y11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,24,152.77433506
201801203458,3,2,25,2092,25,1,8,2,0,11,11,23,12,6,3,0,20,406,20406,14,2017,3GNCJPSB9HL2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,156.6473085
201801203567,1,2,25,2092,25,1,10,1,0,11,22,17,14,0,2,0,55,35,55035,4,2010,KMHDU4AD3AU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201801203905,2,3,17,1053,17,1,10,1,0,12,4,0,14,0,2,0,37,32,37032,4,2003,1HGCM665X3A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,238.54654396
201801204301,2,2,45,1283,45,2,10,1,1,12,1,29,14,0,2,0,23,401,23401,14,2008,1GKDT13S6821,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,234.98630469
201801204412,2,1,72,1723,72,1,9,1,0,10,7,0,14,0,2,0,37,499,37499,34,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,174.9518357
201801204419,2,1,72,1723,72,1,4,1,0,10,18,30,14,0,2,0,37,999,37999,49,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,13.825776485
201801204434,2,1,72,1723,72,1,10,1,0,5,15,30,14,0,2,0,35,399,35399,4,2011,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201801204452,2,1,72,1723,72,1,7,1,0,11,15,20,14,0,2,0,55,399,55399,4,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,146.50336476
201801205806,2,3,65,2851,65,1,6,1,0,12,0,45,14,0,2,0,41,50,41050,4,2015,JM1GJ1U55F11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,68.242863291
201801206185,2,3,38,573,38,1,9,1,0,11,6,15,14,0,2,0,20,2,20002,4,2018,2G1105S39J9*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,777777777777,777777777777,777777777777,14,170.64936251
201801206408,2,3,65,2851,65,1,10,1,2,12,18,34,14,0,3,0,20,441,20441,20,2003,1GBDM19XX3B1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134034
201801206408,3,3,65,2851,65,1,10,1,0,12,18,34,14,0,3,0,37,32,37032,4,2008,1HGCP26828A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134034
201801206408,4,3,65,2851,65,1,10,1,0,12,18,34,14,0,3,0,20,431,20431,16,2002,1GNEC16Z52J2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134034
201801206710,2,1,72,1723,72,1,9,1,1,11,13,0,14,0,2,0,41,999,41999,49,2018,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,174.9518357
201801206729,1,1,72,1723,72,1,10,1,2,11,2,20,14,0,2,0,2,499,2499,19,2005,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,7,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201801207015,2,4,56,206,206,1,10,1,0,11,23,15,14,0,2,0,37,39,37039,5,2009,JHMGE88449S0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,20,265.23227319
201801209573,2,3,33,1484,33,1,10,1,0,12,11,54,14,0,2,0,12,461,12461,21,1998,1FTRE146XWHB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,239.51086568
201801209907,2,2,67,1921,67,1,10,1,0,11,17,35,14,0,2,0,20,25,20025,4,2015,1G1PC5SB0F72,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,3,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721031
201801210387,1,3,62,542,62,2,10,1,0,12,20,30,14,0,2,0,30,42,30042,1,2002,3VWDC21V02M*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,18,233.21976862
201801210478,2,1,72,1723,72,1,9,1,0,11,13,15,14,0,2,0,55,399,55399,4,2011,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,174.9518357
201801210638,2,3,51,1098,51,1,10,1,1,12,16,40,14,0,2,0,7,27,7027,6,2016,3C4PDCBGXGT2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618486
201801210795,2,1,13,1207,13,1,10,1,0,12,2,38,14,0,2,0,41,399,41399,9,1990,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,250.24127653
201801210795,3,1,13,1207,13,1,10,1,0,12,2,38,14,0,2,0,99,999,99999,99,9999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,9,5,12,0,0,0,777777777777,777777777777,777777777777,3,250.24127653
201801211222,3,4,56,206,206,1,8,2,0,7,7,50,12,6,2,0,20,37,20037,9,2011,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,20,178.40208687
201801212794,2,1,72,1736,72,1,10,1,0,10,17,11,14,0,2,0,37,399,37399,2,2002,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201801213508,1,3,62,618,62,2,6,1,1,12,18,43,14,0,2,0,49,402,49402,14,2018,JTMWFREVXJJ*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,18,66.983832543
201801213996,2,3,17,1053,17,1,9,1,0,12,20,46,14,0,2,0,6,442,6442,20,2000,2C4GJ45G6YR7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,171.54669828
201801214144,2,3,51,1078,51,1,10,1,0,12,18,0,14,0,2,0,13,1,13001,4,2003,1LNHM81W33Y6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618486
201801216397,2,3,51,1098,51,1,10,1,0,12,8,0,14,0,2,0,35,47,35047,4,2017,1N4AL3AP1HC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618486
201801216740,2,2,67,1921,67,1,10,1,0,12,21,28,14,0,2,0,22,22,22022,4,2008,1G2ZG57BX842,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721031
201801216740,3,2,67,1921,67,1,10,1,0,12,21,28,14,0,2,0,2,422,2422,15,2017,1C4RJFAG3HC7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721031
201801216969,2,2,67,1928,67,1,10,1,0,11,14,43,14,0,2,0,34,35,34035,4,2008,WBANV93538C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721032
201801217056,3,2,25,2092,25,1,6,2,0,12,15,9,14,0,3,0,2,403,2403,14,2018,1C4GJWBG9JL9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,6,8,12,0,0,0,777777777777,777777777777,777777777777,8,78.256748904
201801217375,1,1,34,1688,34,1,10,1,0,11,11,15,14,0,2,0,37,399,37399,8,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.04928242
201801217518,1,1,34,1692,34,1,10,1,0,10,9,15,14,0,2,0,37,399,37399,8,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.04928242
201801217642,2,1,13,1191,13,1,8,1,0,12,21,27,14,0,2,0,41,399,41399,8,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,3,168.09256647
201801219786,2,3,82,2152,82,2,10,1,0,12,0,15,14,0,2,0,35,51,35051,6,2011,JN8AS5MT8EW1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,9,12,0,0,0,777777777777,777777777777,777777777777,19,228.30897338
201801222230,1,1,80,1800,80,1,7,1,0,10,16,15,14,0,2,0,12,898,12898,78,2018,888888888888,0,77,777777777,77777777777,8,19,98,1,0,0,0,0,0,0,0,83,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,141.5717086
201801222278,2,1,34,1695,34,1,9,1,0,11,0,35,14,0,2,0,48,999,48999,49,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,177.31910953
201801222863,2,3,51,1114,51,1,7,1,4,12,16,8,14,0,2,0,41,50,41050,4,2003,1YVFP80C335M,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,134.15491061
201801223105,1,1,66,1750,66,1,7,1,0,10,19,53,14,0,2,0,6,999,6999,49,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,141.51657393
201801223116,2,2,25,2025,25,1,6,1,0,12,18,57,14,0,2,0,37,31,37031,2,2005,1HGEM21125L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,3,12,0,0,0,777777777777,777777777777,777777777777,8,98.658387401
201801223213,3,1,13,1208,13,1,9,2,0,11,17,50,12,6,2,0,31,999,31999,49,2018,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,180.93534693
201801223239,2,1,13,1208,13,1,10,1,0,11,15,55,14,0,2,0,41,999,41999,49,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,250.24127652
201801225591,2,3,82,2137,82,2,10,1,0,12,9,11,14,0,2,0,20,481,20481,34,2011,1GCRKREA2BZ2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,19,228.30897338
201801226852,2,1,31,1721,31,1,7,1,0,11,12,15,14,0,2,0,2,499,2499,19,2018,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,8,12,0,0,0,777777777777,777777777777,777777777777,2,138.25437328
201801227502,2,1,31,1710,31,1,10,1,0,10,17,42,14,0,2,0,37,499,37499,20,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,246.48001815
201801227512,2,4,46,337,46,1,10,1,0,11,8,36,14,0,2,0,19,3,19003,2,1967,J7287241,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,256.85059119
201801227878,2,2,27,893,27,1,10,1,0,12,13,15,14,0,2,0,37,32,37032,4,2004,1HGCM66534A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.80280132
201801228060,2,4,10,329,10,1,8,1,0,12,2,44,14,0,2,0,37,441,37441,20,2001,2HKRL18621H6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,194.752069
201801228270,1,1,80,1800,80,1,8,1,2,11,13,45,14,0,2,0,42,399,42399,4,2001,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,7,12,0,0,0,777777777777,777777777777,777777777777,2,164.87585812
201801228323,2,1,72,1723,72,1,9,1,0,11,12,45,14,0,2,0,34,999,34999,99,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,174.9518357
201801228852,2,3,30,3296,30,1,4,1,0,12,16,7,42,0,3,0,12,481,12481,34,2017,1FTEW1EF2HKC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,9,12,0,0,0,777777777777,777777777777,777777777777,14,14.699344475
201801231039,1,1,72,1723,72,1,10,1,0,11,23,0,14,0,2,0,49,399,49399,2,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201801231188,2,3,38,573,38,1,7,1,0,12,15,55,14,0,2,0,37,31,37031,4,2016,19XFC2F76GE*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,134.17014196
201801231390,2,1,31,1709,31,1,10,1,0,10,1,31,14,0,2,0,20,999,20999,49,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,246.48001815
